id,calories,proteins,fat,carbohydrate,name,kategori,image,kategori_kalori
699,76.0,4.1,1.1,15.2,Purut segar,Karbo,https://cdns.klimg.com/merdeka.com/i/w/news/2021/03/02/1280218/content_images/670x335/20210302115027-1-putri-malu-001-andre-kurniawan.jpg,Rendah
700,76.0,3.6,0.3,14.6,Putri malu segar,Karbo,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/16/2138675327.jpg,Rendah
701,163.0,2.2,6.5,23.8,Putri selat,Karbo,https://awsimages.detik.net.id/community/media/visual/2022/05/12/resep-putu-mayang-betawi_43.jpeg?w=1200,Sedang
702,200.0,1.0,2.4,43.8,Putu Mayang ,Karbo,https://image-cdn.medkomtek.com/UTbN3ow8_SyXb7gEP0usBxi_2bU=/640x640/smart/klikdokter-media-buckets/medias/2327323/original/051193900_1637037632-Manfaat_Konsumsi_Millet_Finger_atau_Ragi_untuk_Ibu_Hamil.jpg,Sedang
703,136.0,43.0,2.4,3.0,Ragi,Protein,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Portunus_sanguinolentus.jpg/1200px-Portunus_sanguinolentus.jpg,Sedang
704,76.0,12.1,2.0,2.4,Rajungan segar,Protein,https://www.homegrown.in/upload/product/big1193470275.jpg,Rendah
705,69.0,0.9,0.1,18.1,Rambutan,Karbo,https://lzd-img-global.slatic.net/3rd/q/aHR0cHM6Ly9lY3M3LnRva29wZWRpYS5uZXQvaW1nL2NhY2hlLzcwMC9wcm9kdWN0LTEvMjAxOS84LzE0LzQ2NjQ4NDAvNDY2NDg0MF9lZDU0NThmOS02ODU2LTRkMjAtYWQzMC00ZWJjMjBkODMzZWIuanBn_720x720q80.png_.webp,Rendah
706,11.0,0.0,0.0,2.7,Rambutan Aceh,Karbo,https://images.tokopedia.net/img/cache/700/product-1/2019/11/17/80554416/80554416_20e30e21-1b24-4335-bca5-4a1383855b2c_624_465.jpg,Rendah
707,76.0,0.5,0.2,18.0,Rambutan binjai segar,Karbo,https://cf.shopee.co.id/file/9dc60c5410cf225b15e15b260ebb9fdc,Rendah
708,4.0,0.0,0.0,0.9,Rambutan sinyonya,Karbo,https://1.bp.blogspot.com/-0ER95zwTjoo/YOHlYJOtQCI/AAAAAAAAgJ0/d2OeMsWXfuAm2YimGXpKX5OVJqYEqoXpwCLcBGAsYHQ/s1352/209813966_330785408583521_6848659010339177574_n.jpg,Rendah
709,295.0,7.3,8.5,47.5,Rarawuan ,Karbo,https://warisanbudaya.kemdikbud.go.id/dashboard/media/photos/1613027332-tetap-5.jpg,Sedang
710,394.0,2.2,8.8,76.6,Rasbi (Beras Ubi),Karbo,https://warisanbudaya.kemdikbud.go.id/dashboard/media/photos/1613027332-tetap-5.jpg,Tinggi
711,350.0,0.9,0.4,85.7,Rasi (Beras Singkong),Karbo,https://www.masakapahariini.com/wp-content/uploads/2018/04/resep-rawon-daging-500x300.jpg,Tinggi
712,60.0,5.4,2.5,4.0,Rawon masakan,Protein,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/15/971bdefe-2f12-4fe0-bac8-46821b86f6c0.jpg,Rendah
713,81.0,16.2,1.2,0.7,Rebon (udang kecil segar),Protein,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/13/d25ccc26-81c6-414e-9210-b7b5a5903789.jpg,Rendah
714,299.0,29.4,3.6,3.2,Rebon kering,Protein,https://agrozine.id/wp-content/uploads/2022/07/Udang-Rebon.jpg,Sedang
715,81.0,16.2,1.2,0.7,Rebon udang kecil segar,Protein,https://cdn1-production-images-kly.akamaized.net/VdkaPQZ7BOhsrzOWdXKVwhjeaYY=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/1740001/original/057180700_1508071681-Sederet-Manfaat-Rebung-untuk-Kesehatan.jpg,Rendah
716,27.0,0.6,0.3,5.2,Rebung,Karbo,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Rendah
717,320.0,7.2,4.2,63.3,Rebung laut mentah,Karbo,https://img-global.cpcdn.com/recipes/48ce62ec9bac2146/1200x630cq70/photo.jpg,Tinggi
718,451.0,11.2,20.2,59.7,Rempeyek kacang tolo,Karbo,https://img-global.cpcdn.com/recipes/a6f9e4ebc75b128d/680x482cq70/rempeyek-kacang-tanah-foto-resep-utama.jpg,Tinggi
719,497.0,17.0,27.6,50.8,Rempeyek kacang uci,Karbo,https://asset.kompas.com/crops/HDe5rLDP0dEOLb6MC_UPvRTwFg8=/0x141:500x474/750x500/data/photo/2021/05/11/609a08809259f.jpg,Tinggi
720,193.0,22.6,7.9,7.8,Rendang sapi masakan,Protein,https://cdn.idntimes.com/content-images/community/2019/05/rengginang-manis-768x509-a83023517a0077a930f4f7d1c113f41d.jpg,Sedang
721,471.0,4.7,21.8,64.1,Renggi goreng,Karbo,https://m.andrafarm.com/_andra_farm/gambar_kelompok/a158-4.jpg,Tinggi
722,75.0,1.6,0.6,15.8,Rimbang segar,Karbo,https://rasabunda.com/wp-content/uploads/2021/08/Risoles-Ragout.jpg,Rendah
723,335.0,5.3,3.5,70.5,Risoles ,Karbo,https://img-global.cpcdn.com/recipes/cee92d5a548ee3d5/680x482cq70/kue-bohongroti-goreng-empuk-dan-menul-foto-resep-utama.jpg,Tinggi
724,341.0,5.5,16.2,43.3,Roti boong,Karbo,https://cdn0-production-images-kly.akamaized.net/TR6XRCpau_4ik-E3GDzTng6DDnU=/0x300:4496x2834/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3573373/original/099205200_1631765412-shutterstock_1786072643.jpg,Tinggi
725,350.0,7.5,2.0,75.5,Roti Gambang ,Karbo,https://www.yesdok.com/visual/slideshow/slices-bread-white-background-article-1625550183.jpg?w=1200,Tinggi
726,248.0,8.0,1.2,50.0,Roti Putih,Karbo,https://asset.kompas.com/crops/LQ98lafgoMzcrz1TSTfIdGjBw2A=/0x0:1000x667/1200x800/data/photo/2020/08/24/5f4349a0dd479.jpg,Sedang
727,249.0,7.9,1.5,49.7,Roti warna sawo matang,Karbo,https://lingkar.news/wp-content/uploads/2023/03/Resep-Rujak-Cingur-Makanan-Tradisional-Khas-Surabaya.jpg,Sedang
728,153.0,11.3,8.4,8.0,Rujak cingur,Protein,https://cdn.infobrand.id/images/img/posts/2019/07/11/pemerintah-sebut-rumput-laut-potensial-jadi-lumbung-rupiah.jpg,Sedang
729,41.0,1.4,0.3,8.1,Rumput laut,Karbo,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/5/21/4b8937f9-6431-46ec-9d95-d633aa52371f.jpg,Rendah
730,536.0,40.5,41.5,0.0,Rusa daging dendeng mentah,Lemak,https://indonesiakaya.com/wp-content/uploads/2020/10/1__Sambal_rusip_merupakan_sambal_khas_masyarakat_Bangka_yang_terbuat_dari_ikan_teri_edit.jpg,Tinggi
731,110.0,11.5,2.0,11.7,Rusip,Karbo,https://akcdn.detik.net.id/customthumb/2014/08/13/297/daginganjingtorajadalam.jpg?w=700&q=90,Sedang
732,198.0,24.6,10.7,0.9,RW anjing masakan,Protein,https://id-live-01.slatic.net/p/cce66ff1a785cd7308e286e0e821fbdc.jpg,Sedang
733,449.0,30.6,25.5,31.9,Saga biji tanpa kulit,Karbo,https://akcdn.detik.net.id/community/media/visual/2019/05/23/5d8019b4-a99b-4aea-a6e1-96be21f8e194_43.jpeg?w=250&q=,Tinggi
734,338.0,0.6,0.3,83.1,Sagu Ambon ,Karbo,https://img-global.cpcdn.com/recipes/66e50eace9b95af6/1200x630cq70/photo.jpg,Tinggi
735,355.0,0.6,1.1,85.6,Sagu aren kering,Karbo,https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/22/d501ae3a-e756-4b85-b5bc-a3c84b245ba3.jpg,Tinggi
736,231.0,0.6,0.2,56.6,Sagu aren segar,Karbo,https://awsimages.detik.net.id/community/media/visual/2021/06/25/sagu-porno_43.jpeg?w=650&q=80,Sedang
737,291.0,0.5,4.0,63.4,Sagu forno,Karbo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbsLHiihaXfZjagnPqP8L6DS6A5W_nZ9HKXiY1vuybeGq-i8-9VVYLUs-3VivtsQE7ZQc&usqp=CAU,Sedang
738,230.0,0.6,0.2,56.5,Sagu kasbi segar,Karbo,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/5/d8ba35a9-c0a0-4194-9bf0-ec93071792cc.jpg,Sedang
739,452.0,2.8,14.8,76.8,Sagu Lemak (Kue Sagon),Karbo,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/sagu-lempengan.jpg,Tinggi
740,347.0,0.9,0.3,85.2,Sagu lempeng,Karbo,https://img-global.cpcdn.com/recipes/52dbe680ea623036/1200x630cq70/photo.jpg,Tinggi
741,364.0,0.1,0.2,90.5,Sagu Rendang,Karbo,https://cf.shopee.co.id/file/7fac4b96fb9f443f661cba672244588d,Tinggi
742,362.0,0.5,0.3,86.9,Sagu singkong kering,Karbo,https://img-global.cpcdn.com/recipes/9051c1a3e2650c22/680x482cq70/kue-kering-sagu-keju-simple-dan-enak-foto-resep-utama.jpg,Tinggi
743,354.0,0.8,8.3,68.9,Sagu sinole,Karbo,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//103/MTA-57912637/no-brand_salak-bali-gula-pasir-asli-manis-segar-1-kg_full01.jpg,Tinggi
744,57.0,0.5,0.1,13.6,Salak bali segar,Karbo,https://s4.bukalapak.com/img/9684256368/large/data.png,Rendah
745,55.0,0.4,0.2,12.8,Salak medan segar,Karbo,https://images.tokopedia.net/img/cache/500-square/product-1/2019/12/15/4224508/4224508_f3dc890d-8d6d-4f5d-a6fe-cc43fe6e8567_1064_1064.jpg,Rendah
746,87.0,0.8,0.4,20.1,Salak pondoh segar,Karbo,https://t-2.tstatic.net/priangan/foto/bank/images/Ilustrasi-sale-pisang-dari-Trenggalek.jpg,Rendah
747,281.0,2.4,0.7,66.1,Sale pisang siam,Karbo,https://res.cloudinary.com/dk0z4ums3/image/upload/v1604041366/attached_image/tak-berbahaya-kenali-manfaat-santan-lebih-dekat.jpg,Sedang
748,122.0,2.0,10.0,7.6,Santan (dengan air),Lemak,https://www.rumahmesin.com/wp-content/uploads/2016/11/ngalor-ngidul-menyoal-santan-kelapa-1024x538.jpg,Sedang
749,324.0,4.2,34.3,55.6,Santan (kelapa saja),Karbo,https://asset.kompas.com/crops/eNIewogp_GV7CahqIvslrYZh4XY=/0x39:1000x706/750x500/data/photo/2020/04/29/5ea93a05011e9.jpg,Tinggi
750,324.0,4.2,34.3,5.6,Santan murni,Lemak,https://static.sehatq.com/content/review/image/1644897313.png,Tinggi
751,98.0,2.0,0.4,24.5,Saos Tomat,Karbo,https://cdn0-production-images-kly.akamaized.net/fqIGhZT1Z1Zu36S_0_xZCoJSI5A=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3980335/original/086906600_1648695608-Abon_Sapi_Premium.jpg,Rendah
752,212.0,18.0,10.6,59.3,Sapi abon,Karbo,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/10/5802bb88-dd3a-42b8-9d4e-f03f46fcf8a3.jpg,Sedang
753,108.0,17.6,4.2,0.0,Sapi babat segar,Protein,https://asset.kompas.com/crops/FMBgpWLQutfbdsgz0ZytI8a9JKo=/0x542:1080x1262/750x500/data/photo/2022/03/22/6239b98488b17.jpg,Sedang
754,182.0,32.0,6.0,0.0,Sapi daging asap,Protein,https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/04/27/9731/664xauto-cara-membuat-dendeng-sapi-yang-dijemur-kering-basah-kelapa-balado-dan-manis-200427a.jpg,Sedang
755,301.0,55.0,9.0,0.0,Sapi daging dendeng mentah,Protein,https://cdn1-production-images-kly.akamaized.net/lA6qLu1irMjT2OPAYtqnW-nvIfQ=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3133148/original/027517900_1589942784-Raw_Fresh_Meat_With_Rosemary.jpg,Tinggi
756,273.0,17.5,22.0,0.0,Sapi daging gemuk segar,Lemak,https://s4.bukalapak.com/attachment/418432/pengertian_kornet_main_image.jpg,Sedang
757,289.0,16.0,25.0,0.0,Sapi daging kornet,Lemak,https://cdn1-production-images-kly.akamaized.net/lA6qLu1irMjT2OPAYtqnW-nvIfQ=/640x360/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3133148/original/027517900_1589942784-Raw_Fresh_Meat_With_Rosemary.jpg,Sedang
758,174.0,19.6,10.0,0.0,Sapi daging kurus segar,Protein,https://images.tokopedia.net/img/cache/700/VqbcmM/2020/10/10/3e7ebf5d-cc63-4354-ac94-e96ce7057653.png,Sedang
759,201.0,18.8,14.0,0.0,Sapi daging lemak sedang segar,Protein,https://images.tokopedia.net/img/cache/700/product-1/2020/7/3/1982472/1982472_d7e37ee9-0836-4eb7-9d26-fe0b1f602bd3_300_300,Sedang
760,448.0,14.5,42.3,2.3,Sapi daging sosis (Worst),Lemak,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/05/12/manfaat-jeroan-sapijpg-20220512025232.jpg,Tinggi
761,183.0,12.0,14.4,1.4,Sapi daleman segar,Lemak,https://cdns.diadona.id/diadona.id/resized/640x320/news/2020/09/29/23311/664xauto-banyak-digemari-kuliner-asal-indonesia-ini-ternyata-terbuat-dari-darah-hewan-200929c.jpg,Sedang
762,98.0,21.9,1.1,0.0,Sapi dideh/darah,Protein,https://i0.wp.com/herald.id/wp-content/uploads/2023/01/google.jpg?fit=521%2C405&ssl=1,Rendah
763,137.0,15.0,8.1,0.9,Sapi ginjal segar,Protein,https://img.herstory.co.id/articles/archive_20220708/sosis-daging-sapi-20220708-145317.jpg,Sedang
764,274.0,16.0,22.0,3.0,Sapi hati sosis (liverworst),Lemak,https://asset.kompas.com/crops/T3UEAUZcyLPz2Kf7uAajNqm1DV0=/0x0:999x666/780x390/data/photo/2020/07/27/5f1e7ad5324dc.jpg,Sedang
765,84.0,10.5,4.6,0.2,Sapi keleponan segar,Protein,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/10/964e4fd5-7470-4799-a02f-1e8af6a83177.jpg,Rendah
766,132.0,19.7,3.2,6.0,Sapi liver segar,Protein,https://asset.kompas.com/crops/Zb2CWR9vmVrUUr6v372o4SJ8gs0=/0x0:1000x667/750x500/data/photo/2021/07/18/60f3913f44be3.jpg,Sedang
767,123.0,10.4,8.6,0.8,Sapi otak segar,Protein,https://img-global.cpcdn.com/recipes/e709be83be77515c/680x482cq70/dendeng-paru-kering-foto-resep-utama.jpg,Sedang
768,360.0,57.3,6.0,19.2,Sapi paru dendeng mentah,Protein,https://awsimages.detik.net.id/community/media/visual/2022/07/14/resep-paru-goreng-ketumbar_43.jpeg?w=1200,Tinggi
769,268.0,23.9,12.7,14.5,Sapi paru goreng,Protein,https://images.tokopedia.net/img/cache/700/product-1/2020/6/14/8589094/8589094_bca7552d-86d6-4c95-899c-4915c124c74f_480_480.jpg,Sedang
770,126.0,14.0,7.2,1.5,Sapi usus segar,Protein,https://awsimages.detik.net.id/community/media/visual/2021/03/19/ini-alasan-mengapa-air-liur-burung-walet-bisa-seharga-mobil-baru-1_169.jpeg?w=700&q=90,Sedang
771,281.0,37.5,0.3,32.1,Sarang Burung,Protein,https://linisehat.com/wp-content/uploads/2020/11/sarden-kaleng2.jpg,Sedang
772,338.0,21.1,27.0,1.0,Sardines dalam kaleng,Lemak,https://media.istockphoto.com/id/1164293425/id/foto/bubuk-susu-kedelai-dalam-piring-kayu-yang-ditempatkan-di-tumpukan-biji-kedelai.jpg?s=1024x1024&w=is&k=20&c=n1B9DzPrJKQql3O3YBHY7LseqinI8NCWyqaY9h-AKwc=,Tinggi
773,344.0,30.0,20.0,43.0,Sari Kedelai bubuk,Karbo,"https://cdn.yummy.co.id/content-images/images/20200413/KrnfHZ9pmu6mOFKig8QN5LoC7ev3vhPG-31353836373531353434d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",Tinggi
774,166.0,2.3,2.8,32.9,Sarimuka,Karbo,https://asset.kompas.com/crops/4UfXhXtR7hK2atnUpqKRHGbhFuk=/3x0:700x465/750x500/data/photo/2021/02/16/602b2a91ca7f1.jpg,Sedang
775,283.0,12.1,16.8,20.9,Sate Bandeng,Karbo,https://img.qraved.co/v2/image/data/over-1530587392136-x.png,Sedang
776,110.0,15.5,0.5,11.5,Sate Kulit ,Protein,https://booking-bali-villas.com/bali/wp-content/uploads/2014/10/Sate-Penyu-e1412911561808.jpg,Sedang
777,179.0,22.5,3.5,13.3,Sate penyu masakan,Protein,https://cdn0-production-images-kly.akamaized.net/-ZH0E7VH_7Y_VdtKDmgokQ4DAAs=/0x0:5184x2922/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3652549/original/060993000_1638588819-shutterstock_1729690198.jpg,Sedang
778,274.0,12.9,18.6,13.6,Sate pusut masakan,Lemak,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/03/17/92418359.jpeg,Sedang
779,126.7,14.0,7.3,1.3,Sate Usus ,Protein,https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/02/sawi-hijau.jpg?fit=700%2C465&ssl=1,Sedang
780,22.0,2.3,0.3,4.0,Sawi,Karbo,https://res.cloudinary.com/dk0z4ums3/image/upload/v1562321062/attached_image/simak-manfaat-sawi-putih-dan-cara-mengolahnya.jpg,Rendah
781,9.0,1.0,0.1,1.7,Sawi putih / pecai segar,Karbo,https://bosmayur.com/wp-content/uploads/2020/10/SAWI-HIJAU-TAIWAN.jpg,Rendah
782,30.0,1.9,0.5,4.4,Sawi taiwan segar,Karbo,https://distan.sukabumikota.go.id/wp-content/uploads/2016/01/IMG_20130731_171016-e1452758317382.jpg,Rendah
783,19.0,1.3,0.2,2.9,Sawi tanah segar,Karbo,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2022/02/18/manfaat-makan-buah-sawojpg-20220218054230.jpg,Rendah
784,92.0,0.5,1.1,22.4,Sawo,Karbo,https://cdn-2.tstatic.net/kaltim/foto/bank/images/buah-sawo-duren.jpg,Rendah
785,64.0,1.0,3.1,8.0,Sawo duren segar,Karbo,https://cdn-2.tstatic.net/kaltim/foto/bank/images/sawo-kecik.jpg,Rendah
786,111.0,0.9,2.3,21.6,Sawo kecik segar,Karbo,https://www.kampustani.com/wp-content/uploads/2021/07/budidaya-sawo-manila.jpg,Sedang
787,92.0,0.5,1.1,22.4,Sawo Manila segar,Karbo,https://kbu-cdn.com/dk/wp-content/uploads/sayur-asem-betawi.jpg,Rendah
788,29.0,0.7,0.6,5.0,Sayur asem,Karbo,https://img.okezone.com/content/2016/08/11/298/1461224/resep-tumis-bunga-pepaya-anti-pahit-FVC55ioetB.jpg,Rendah
789,49.0,1.7,0.3,9.8,Sayur bunga pepaya,Karbo,https://image.akurat.co/images/uploads/images/akurat_20181220020604_MYQ3rr.jpg,Rendah
790,178.0,2.6,13.9,10.6,Sayur garu,Lemak,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Kohu-Kohu-1.jpg,Sedang
791,133.0,7.3,6.6,11.2,Sayur kohu-kohu,Karbo,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/02/25/sayur-lebuijpg-20210225095814.jpg,Sedang
792,64.0,2.1,0.6,12.5,Sayur lebui,Karbo,https://img-global.cpcdn.com/recipes/a038616fb592cfd1/680x482cq70/sayur-lilinterubuk-santan-foto-resep-utama.jpg,Rendah
793,36.0,2.7,0.7,4.8,Sayur lilin-terubuk,Karbo,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2023/03/28/ndusuk-975786137.jpg,Rendah
794,49.0,3.1,2.5,3.6,Sayur ndusuk,Karbo,https://www.astronauts.id/blog/wp-content/uploads/2022/07/Resep-Sayur-Sop-Bening-Enak-dan-Gurih-Cocok-Saat-Tubuh-Kurang-Fit-1024x683.jpg,Rendah
795,27.0,1.3,2.0,1.0,Sayur sop,Lemak,https://cdn0-production-images-kly.akamaized.net/H6v-Vuj_s2NuBQ1JVdAtUOraaOI=/0x0:998x562/469x260/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3603077/original/021559400_1634270571-shutterstock_2045298773.jpg,Rendah
796,67.0,5.2,2.9,5.1,Sayur umbut kelapa,Protein,https://img-global.cpcdn.com/recipes/02702f896cf4ff96/680x482cq70/umbut-rotan-foto-resep-utama.jpg,Rendah
797,57.0,5.4,2.6,3.1,Sayur umbut rotan,Protein,https://www.batamfresh.com/wp-content/uploads/2015/12/Selada-Keriting.jpg,Rendah
798,15.0,1.2,0.2,2.9,Selada,Karbo,https://cdn0-production-images-kly.akamaized.net/B_tax3ztCLedJZHexDnJ4iL3jjE=/1x66:1000x629/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3467088/original/065324800_1622175744-shutterstock_1891465237.jpg,Rendah
799,17.0,1.7,0.3,3.0,Selada Air,Karbo,"https://cdn.yummy.co.id/content-images/images/20210709/49DvTl27doQU4KTcGvMeptYfrUCVyrTW-31363235383338343334d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",Rendah
800,19.0,2.7,0.2,2.9,Selada Air rebus,Karbo,https://images.bisnis.com/posts/2021/11/08/1463244/seledri.jpg,Rendah
801,20.0,1.0,0.1,4.6,Seledri,Karbo,https://cdn.timesmedia.co.id/images/2018/10/03/Semangka-Merah.jpg,Rendah
802,28.0,0.5,0.2,6.9,Semangka,Karbo,https://assets.pikiran-rakyat.com/crop/0x135:1080x1215/x/photo/2020/11/25/1187166638.jpg,Rendah
803,192.5,4.5,6.0,30.3,Semur Jengkol ,Karbo,https://1.bp.blogspot.com/-IS-d4Bkv3xk/XVlKMrBMdgI/AAAAAAAAHJg/KjUu1TZsi_cV66oChd1oVYlKEvm-K-vvQCLcBGAs/s1600/20190802_164326.jpg,Sedang
804,64.0,0.6,0.3,14.8,Sente,Karbo,https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/03/26/2627914496.png,Rendah
805,353.0,0.7,0.2,84.7,Sente talas segar,Karbo,https://img-global.cpcdn.com/recipes/5816c55413474302/1200x630cq70/photo.jpg,Tinggi
806,88.0,7.9,1.6,10.6,Sepi masakan,Karbo,https://static.sehatq.com/content/review/image/1622196432.jpeg,Rendah
807,298.0,8.0,23.8,48.9,Serbuk Coklat,Karbo,https://cf.shopee.co.id/file/1a5298e33a33b350a144b846d16c2be3,Sedang
808,478.0,2.5,21.2,69.2,Serimping talas kebumen,Karbo,https://awsimages.detik.net.id/community/media/visual/2021/05/10/resep-sirup-cocopandan-1.jpeg?w=720,Tinggi
809,213.0,0.0,0.0,55.0,Setrup sirup,Karbo,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Sedang
810,88.0,3.2,8.0,0.8,Shabu-shabu,Lemak,https://cdn0-production-images-kly.akamaized.net/9A6K5z9xgb8RkvkFIp5RFFE5b_o=/0x185:4800x2890/469x260/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3911399/original/008984200_1642826892-shutterstock_2081704363.jpg,Rendah
811,474.0,11.2,42.5,11.7,Sie reuboh masakan,Lemak,"https://cdn.yummy.co.id/content-images/images/20210218/Nx9961dOuX853cCpRzqB4Vx1QrnG3P8A-31363133363139383438d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/resize,w_600,h_600,m_fixed,image/format,webp",Tinggi
812,81.0,5.1,4.5,5.1,Singkah (rotan muda),Karbo,https://sweetrip.id/wp-content/uploads/2022/04/singkong.jpeg,Rendah
813,285.0,1.0,18.0,28.0,Singkong Goreng ,Karbo,https://asset.kompas.com/crops/5kSIoZRz5urTHMM1PdoIQ64E0zU=/0x0:996x664/750x500/data/photo/2021/08/21/61208628cd52c.jpg,Sedang
814,146.0,1.2,0.3,34.7,Singkong kukus,Karbo,https://image-cdn.medkomtek.com/KWOw6uO2QBAVuCumxbrxIkbIIek=/1200x675/smart/klikdokter-media-buckets/medias/2321509/original/051458700_1606124573-Awas-Kebanyakan-Makan-Tape-Singkong-Bikin-Keputihan-shutterstock_1790685980.jpg,Sedang
815,173.0,0.5,0.1,42.5,Singkong tape,Karbo,https://awsimages.detik.net.id/community/media/visual/2021/11/17/resep-siomay-ayan-jamur_43.jpeg?w=1200,Sedang
816,95.3,4.4,2.2,14.4,Siomay ,Karbo,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2021/09/20/3327403627.jpeg,Rendah
817,65.0,1.0,0.3,16.3,Sirsak,Karbo,https://ik.trn.asia/uploads/2023/03/1679317359376.jpeg,Rendah
818,213.0,0.0,0.0,55.0,Sirup,Karbo,https://img-global.cpcdn.com/recipes/91727f982ad54daa/1200x630cq70/photo.jpg,Sedang
819,71.0,7.5,3.6,2.2,Sop buntut masakan,Protein,https://img.okezone.com/content/2020/02/27/298/2175054/resep-sayur-sop-daging-masakan-rumahan-paling-populer-24WHr0ACJo.jpg,Rendah
820,49.0,5.8,0.5,5.3,Sop daging sapi masakan,Protein,https://www.ruparupa.com/blog/wp-content/uploads/2021/06/Screen-Shot-2021-06-21-at-14.11.27.png,Rendah
821,68.0,9.0,1.9,3.7,Sop kaki sapi masakan,Protein,https://asset.kompas.com/crops/4BopB2so0iCh5Dj_6QkB41md3B0=/3x0:700x465/750x500/data/photo/2021/01/15/6000de7b45e69.jpg,Rendah
822,34.0,5.5,0.8,1.1,Sop kambing masakan,Protein,https://asset.kompas.com/crops/t9vL2Z6ZAjt7cnpl05cuYOfd2k4=/129x72:651x420/750x500/data/photo/2020/07/30/5f22636a0e7e0.jpg,Rendah
823,71.0,7.4,2.6,4.5,Sop konro masakan,Protein,https://gallery-jateng.poskota.co.id/storage/Foto/2020/1608103380_1-org.png,Rendah
824,12.0,0.5,0.1,2.0,Sop Kool,Karbo,https://img-global.cpcdn.com/recipes/8adcb73d8f012620/680x482cq70/sop-kol-simple-foto-resep-utama.jpg,Rendah
825,15.0,0.6,0.1,3.1,Sop Kool dan Wortel,Karbo,https://resepkoki.id/wp-content/uploads/2018/03/Resep-Sop-Sodara.jpg,Rendah
826,89.0,7.2,5.0,3.9,Sop saudara masakan,Protein,https://asset.kompas.com/crops/aq7SWhGNCO6UTombdviZuAchnCM=/3x0:700x465/750x500/data/photo/2021/04/21/607ff824cb839.jpg,Rendah
827,42.0,3.9,1.7,2.8,Soto bandung masakan,Protein,https://www.masakapahariini.com/wp-content/uploads/2019/06/5.jpg,Rendah
828,110.0,2.9,9.5,3.2,Soto banjar masakan,Lemak,https://www.unileverfoodsolutions.co.id/dam/global-ufs/mcos/SEA/calcmenu/recipes/ID-recipes/soups/soto-betawi/main-header.jpg,Sedang
829,135.0,2.5,8.8,11.5,Soto betawi masakan,Karbo,https://img.kurio.network/mjtADdO0Q-nnAohGaTqVBvp8rMc=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/01/0bfa7a3d-28f6-440f-907b-def23ccb96d9.jpe,Sedang
830,127.5,2.6,9.4,8.3,Soto dengan Daging,Lemak,https://awsimages.detik.net.id/community/media/visual/2022/03/15/resep-soto-jeroan-sapi_43.jpeg?w=1200,Sedang
831,92.0,11.8,4.3,1.4,Soto jeroan masakan,Protein,https://www.masakapahariini.com/wp-content/uploads/2020/02/soto-kudus-7.jpg,Rendah
832,38.0,2.6,2.3,1.8,Soto kudus masakan,Protein,"https://cdn.yummy.co.id/content-images/images/20210311/FyZCyT9dfZQGp9zNZhL2iuoQn9pA7hpK-31363135343538363836d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",Rendah
